,show_id,type,title,director,director_num,cast,cast_num,country,country_num,date_added,weekday_added,day_added,month_added,year_added,release_year,rating,duration,season,serial,listed_in,listed_in_num
489,70066433,Movie,Next,Lee Tamahori,1,"Nicolas Cage, Julianne Moore, Jessica Biel, Thomas Kretschmann, Tory Kittles, José Zúñiga, Jim Beaver, Jason Butler Harner, Michael Trucco, Enzo Cilenti",10,United States,1,"July 1, 2019",Monday,1,7,2019,2007,PG-13,96,0,0,"Action & Adventure, Sci-Fi & Fantasy",2
490,70067230,Movie,My Brother ... Nikhil,Onir,1,"Juhi Chawla, Sanjay Suri, Victor Banerjee, Lillete Dubey, Purab Kohli, Dipannita Sharma, Gautam Kapoor",7,India,1,"October 30, 2018",Tuesday,30,10,2018,2005,TV-PG,116,0,0,"Dramas, Independent Movies, International Movies",3
491,70068739,Movie,Brother's Shadow,Todd S. Yellin,1,"Scott Cohen, Judd Hirsch, Susan Floyd, Elliot Korte, Ruben Santiago-Hudson, James Murtaugh, Ato Essandoh, Toby Poser, Diane Kagan, John Di Benedetto, Jerry Matz, Lisa Emery",12,United States,1,"September 1, 2017",Friday,1,9,2017,2006,TV-14,90,0,0,"Dramas, Independent Movies",2
492,70068799,Movie,Hattrick,Milan Luthria,1,"Nana Patekar, Paresh Rawal, Kunal Kapoor, Rimi Sen, Danny Denzongpa, Prateeksha Lonkar, Gautam Bhimani, Harsha Bhogle",8,India,1,"November 1, 2018",Thursday,1,11,2018,2007,TV-14,109,0,0,"Comedies, Dramas, International Movies",3
493,70069233,Movie,Trailer Park Boys: The Movie,Mike Clattenburg,1,"Robb Wells, John Paul Tremblay, Mike Smith, Lucy Decoutere, Lydia Lawson-Baird, Cory Bowles, Michael Jackson, Gord Downie, Alex Lifeson, Gerry Dee, Glen Grant, Eugene Clark, Barrie Dunn, John Dunsworth, Patrick Roach",15,Canada,1,"March 30, 2018",Friday,30,3,2018,2006,R,95,0,0,"Comedies, Cult Movies",2
494,70071832,Movie,Life in a ... Metro,Anurag Basu,1,"Dharmendra, Irrfan Khan, Konkona Sen Sharma, Kay Kay Menon, Shilpa Shetty, Shiney Ahuja, Sharman Joshi, Kangana Ranaut, Nafisa Ali, Manoj Pahwa",10,India,1,"November 1, 2018",Thursday,1,11,2018,2007,TV-14,126,0,0,"Dramas, International Movies, Music & Musicals",3
495,70072558,Movie,Sadma,Balu Mahendra,1,"Kamal Hassan, Sridevi, Silk Smitha, Gulshan Grover, Paintal, Arvind Deshpande",6,India,1,"December 31, 2019",Tuesday,31,12,2019,1983,TV-14,137,0,0,"Dramas, International Movies, Romantic Movies",3
496,70073018,Movie,Shootout at Lokhandwala,Apoorva Lakhia,1,"Sanjay Dutt, Sunil Shetty, Amitabh Bachchan, Arbaaz Khan, Abhishek Bachchan, Diya Mirza, Aarti Chhabria, Tusshar Kapoor, Vivek Oberoi, Neha Dhupia, Rohit Roy, Aditya Lakhia, Ravi Gossain, Shabbir Ahluwalia, Akhilendra Mishra, Amrita Singh",16,India,1,"May 15, 2019",Wednesday,15,5,2019,2007,UR,116,0,0,"Action & Adventure, Dramas, International Movies",3
497,70074100,Movie,All the Boys Love Mandy Lane,Jonathan Levine,1,"Anson Mount, Edwin Hodge, Michael Welch, Brooke Bloom, Amber Heard, Aaron Himelstein, Whitney Able, Luke Grimes, Melissa Price",9,United States,1,"July 3, 2018",Tuesday,3,7,2018,2006,R,91,0,0,Horror Movies,1
498,70074299,Movie,The Jane Austen Book Club,Robin Swicord,1,"Maria Bello, Emily Blunt, Kathy Baker, Amy Brenneman, Maggie Grace, Jimmy Smits, Hugh Dancy, Marc Blucas, Lynn Redgrave, Kevin Zegers, Nancy Travis",11,United States,1,"March 8, 2019",Friday,8,3,2019,2007,PG-13,106,0,0,"Comedies, Dramas, Romantic Movies",3
499,70074315,Movie,Chronicle of an Escape,Israel Adrián Caetano,1,"Rodrigo de la Serna, Pablo Echarri, Nazareno Casero, Lautaro Delgado, Matías Marmorato, Martín Urruty, César Albarracín, Guillermo Fernandez, Daniel Di Biase",9,Argentina,1,"June 15, 2018",Friday,15,6,2018,2006,R,104,0,0,"Dramas, International Movies, Thrillers",3
500,70074559,Movie,Naruto the Movie: Ninja Clash in the Land of Snow,Tensai Okamura,1,"Yuri Lowenthal, Maile Flanagan, Sam Regal, Cam Clarke, Lex Lang, Kari Wahlgren, Crispin Freeman",7,Japan,1,"September 1, 2017",Friday,1,9,2017,2004,NR,83,0,0,"Action & Adventure, Anime Features, International Movies",3
501,70075775,Movie,The Blue Umbrella,Vishal Bhardwaj,1,"Pankaj Kapur, Shreya Sharma, Dolly Ahluwalia, Deepak Dobriyal, Rahul Kumar, Paramjit Singh Kakran, Piu Dutt, Samrat Mukherjee",8,India,1,"August 2, 2018",Thursday,2,8,2018,2005,TV-PG,90,0,0,"Children & Family Movies, Dramas, Independent Movies",3
502,70077076,Movie,Murder Party,Jeremy Saulnier,1,"Alex Barnett, Macon Blair, Paul Goldblatt, Stacy Rock, William Lacey, Beau Sia, Skei Saulnier, Chris Sharp, Bill Tangradi",9,United States,1,"September 1, 2018",Saturday,1,9,2018,2007,NR,79,0,0,"Comedies, Cult Movies, Horror Movies",3
503,70077542,Movie,The Bucket List,Rob Reiner,1,"Jack Nicholson, Morgan Freeman, Sean Hayes, Beverly Todd, Alfonso Freeman, Rob Morrow, Rowena King, Christopher Stapleton, Ian Anthony Dale, Richard McGonagle",10,United States,1,"October 1, 2019",Tuesday,1,10,2019,2007,PG-13,97,0,0,"Comedies, Dramas",2
504,70077544,Movie,Sweeney Todd: The Demon Barber of Fleet Street,Tim Burton,1,"Johnny Depp, Helena Bonham Carter, Alan Rickman, Timothy Spall, Sacha Baron Cohen, Jamie Campbell Bower, Laura Michelle Kelly, Jayne Wisener, Ed Sanders",9,"United States, United Kingdom",2,"January 1, 2020",Wednesday,1,1,2020,2007,R,116,0,0,"Dramas, Horror Movies, Music & Musicals",3
505,70077546,Movie,P.S. I Love You,Richard LaGravenese,1,"Hilary Swank, Gerard Butler, Lisa Kudrow, Gina Gershon, James Marsters, Kathy Bates, Harry Connick Jr., Nellie McKay, Jeffrey Dean Morgan, Dean Winters",10,United States,1,"April 1, 2019",Monday,1,4,2019,2007,PG-13,126,0,0,"Dramas, Romantic Movies",2
506,70077556,Movie,The Spiderwick Chronicles,Mark Waters,1,"Freddie Highmore, Mary-Louise Parker, Sarah Bolger, Joan Plowright, David Strathairn, Nick Nolte, Seth Rogen, Andrew McCarthy, Martin Short",9,United States,1,"March 1, 2019",Friday,1,3,2019,2008,PG,97,0,0,Children & Family Movies,1
507,70077557,Movie,Get Smart,Peter Segal,1,"Steve Carell, Anne Hathaway, Dwayne Johnson, Alan Arkin, Terence Stamp, Terry Crews, David Koechner, James Caan, Masi Oka, Nate Torrence, Bill Murray",11,United States,1,"April 1, 2019",Monday,1,4,2019,2008,PG-13,110,0,0,"Action & Adventure, Comedies",2
508,70081015,Movie,Garfield Gets Real,"Mark A.Z. Dippé, Kyung Ho Lee",2,"Frank Welker, Wally Wingert, Gregg Berger, Jennifer Darling, Pat Fraley, Jason Marsden, Neil Ross, Audrey Wasilewski, Stephen Stanton, Greg Eagles",10,,,"January 1, 2020",Wednesday,1,1,2020,2007,TV-Y7,78,0,0,"Children & Family Movies, Comedies",2
509,70082255,Movie,Dragon Tiger Gate,Wilson Yip,1,"Donnie Yen, Nicholas Tse, Shawn Yue, Dong Jie, Li Xiaoran, Yuen Wah, Chen Kuan Tai, Xing Yu, Vincent Sze, Tommy Yuen",10,"Hong Kong, China",2,"October 27, 2018",Saturday,27,10,2018,2006,TV-MA,94,0,0,"Action & Adventure, International Movies",2
510,70082264,Movie,Mad Money,"Callie Khouri, Jesse V. Johnson",2,"Diane Keaton, Queen Latifah, Katie Holmes, Ted Danson, Roger Cross, Adam Rothenberg, Stephen Root, Christopher McDonald, Meagen Fay, J.C. MacKenzie, Finesse Mitchell, Eric Keenleyside",12,United States,1,"November 1, 2019",Friday,1,11,2019,2008,PG-13,99,0,0,Comedies,1
511,70082268,Movie,Cloverfield,Matt Reeves,1,"Lizzy Caplan, Jessica Lucas, T.J. Miller, Michael Stahl-David, Mike Vogel, Odette Annable, Anjul Nigam, Margot Farley, Theo Rossi, Brian Klugman",10,United States,1,"January 1, 2020",Wednesday,1,1,2020,2008,PG-13,85,0,0,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",3
512,70082633,Movie,Bhool Bhulaiyaa,Priyadarshan,1,"Akshay Kumar, Vidya Balan, Ameesha Patel, Shiney Ahuja, Paresh Rawal, Rajpal Yadav, Manoj Joshi, Asrani, Vikram Gokhale, Rasika Joshi",10,India,1,"October 22, 2017",Sunday,22,10,2017,2007,TV-14,148,0,0,"Dramas, International Movies, Thrillers",3
513,70083108,Movie,Harold & Kumar Escape from Guantanamo Bay,"Jon Hurwitz, Hayden Schlossberg",2,"John Cho, Kal Penn, Rob Corddry, Jack Conley, Roger Bart, Neil Patrick Harris, Danneel Ackles, Eric Winter, Paula Garcés, Jon Reep, Missi Pyle",11,United States,1,"October 1, 2019",Tuesday,1,10,2019,2008,R,101,0,0,"Comedies, Cult Movies",2
514,70083532,Movie,The Pixar Story,Leslie Iwerks,1,Stacy Keach,1,United States,1,"November 18, 2018",Sunday,18,11,2018,2007,G,89,0,0,Documentaries,1
515,70083535,Movie,Om Shanti Om,Farah Khan,1,"Shah Rukh Khan, Deepika Padukone, Shreyas Talpade, Arjun Rampal, Kirron Kher, Javed Sheikh",6,India,1,"April 1, 2018",Sunday,1,4,2018,2007,TV-14,169,0,0,"Comedies, Dramas, International Movies",3
516,70083809,Movie,Katt Williams: American Hustle (The Movie),Brit McAdams,1,"Katt Williams, Da Brat, Snoop Dogg, Tamala Jones, Jeremy Piven, Ludacris, Melanie Comarcho, Red Grant, Alphonso Mcauley, Damaine Radcliff, Taran Killam",11,United States,1,"May 17, 2018",Thursday,17,5,2018,2007,NR,89,0,0,Stand-Up Comedy,1
517,70084148,Movie,Frozen River,Courtney Hunt,1,"Melissa Leo, Misty Upham, Charlie McDermott, Michael O'Keefe, Mark Boone Junior, James Reilly, Jay Klaitz, John Canoe, Dylan Carusona, Michael Sky",10,United States,1,"July 1, 2019",Monday,1,7,2019,2008,R,97,0,0,"Dramas, Independent Movies",2
518,70084180,Movie,Just Another Love Story,Ole Bornedal,1,"Anders W. Berthelsen, Rebecka Hemse, Nikolaj Lie Kaas, Charlotte Fich, Dejan Cukic, Karsten Jansfort, Flemming Enevold, Bent Mejding, Ewa Fröling, Josephine Raahauge, Timm Vladimir, Ditte Hansen",12,Denmark,1,"May 5, 2009",Tuesday,5,5,2009,2007,NR,104,0,0,"Dramas, International Movies",2
519,70084221,Movie,Smart People,Noam Murro,1,"Dennis Quaid, Sarah Jessica Parker, Thomas Haden Church, Ellen Page, Ashton Holmes, Christine Lahti, Camille Mana, David Denman, Don Wadsworth, Robert Haley",10,United States,1,"July 12, 2019",Friday,12,7,2019,2008,R,95,0,0,"Comedies, Dramas, Independent Movies",3
520,70084328,Movie,The Aerial,Esteban Sapir,1,"Rafael Ferro, Sol Moreno, Jonathan Sandor, Alejandro Urdapilleta, Julieta Cardinali, Florencia Raggi, Valeria Bertuccelli, Raúl Hochman, Ricardo Merkin, Carlos Piñeyro",10,Argentina,1,"April 1, 2018",Sunday,1,4,2018,2007,TV-MA,99,0,0,"Dramas, International Movies, Sci-Fi & Fantasy",3
521,70084775,Movie,Dhan Dhana Dhan Goal,Vivek Agnihotri,1,"John Abraham, Bipasha Basu, Arshad Warsi, Shernaz Patel, Boman Irani, Dibyendu Bhattacharya, Gilbert Montoya, Dalip Tahil, Rajendranath Zutshi",9,"United Kingdom, India",2,"November 1, 2018",Thursday,1,11,2018,2007,TV-14,157,0,0,"Dramas, Music & Musicals, Sports Movies",3
522,70084788,Movie,21,Robert Luketic,1,"Jim Sturgess, Kevin Spacey, Kate Bosworth, Aaron Yoo, Liza Lapira, Jacob Pitts, Laurence Fishburne, Jack McGee, Josh Gad, Sam Golzari, Helen Carey, Jack Gilpin",12,United States,1,"January 1, 2020",Wednesday,1,1,2020,2008,PG-13,123,0,0,Dramas,1
523,70084791,Movie,Wild Child,Nick Moore,1,"Emma Roberts, Kimberley Nixon, Juno Temple, Linzey Cocker, Sophie Wu, Alex Pettyfer, Georgia King, Natasha Richardson, Aidan Quinn, Lexi Ainsworth",10,"United States, United Kingdom, France",3,"November 1, 2019",Friday,1,11,2019,2008,PG-13,98,0,0,"Comedies, Romantic Movies",2
524,70084795,Movie,The Forbidden Kingdom,Rob Minkoff,1,"Jackie Chan, Jet Li, Collin Chou, Liu Yifei, Li Bingbing, Michael Angarano, Morgan Benoit, Juana Collignon, Wang Deshun, Thomas McDonell",10,"United States, China",2,"July 1, 2019",Monday,1,7,2019,2008,PG-13,104,0,0,"Action & Adventure, Sci-Fi & Fantasy",2
525,70084799,Movie,Indiana Jones and the Kingdom of the Crystal Skull,Steven Spielberg,1,"Harrison Ford, Cate Blanchett, Karen Allen, Ray Winstone, John Hurt, Jim Broadbent, Igor Jijikine, Shia LaBeouf",8,United States,1,"January 1, 2019",Tuesday,1,1,2019,2008,PG-13,123,0,0,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy",3
526,70087087,Movie,Taare Zameen Par,Aamir Khan,1,"Aamir Khan, Darsheel Safary, Tanay Chheda, Tisca Chopra, Vipin Sharma, Girija Oak, M.K. Raina",7,India,1,"December 8, 2017",Friday,8,12,2017,2007,PG,162,0,0,"Dramas, International Movies",2
527,70087538,Movie,The Love Guru,Marco Schnabel,1,"Mike Myers, Jessica Alba, Justin Timberlake, Ben Kingsley, Romany Malco, Meagan Good, Verne Troyer, Omid Djalili, Telma Hopkins",9,"United Kingdom, Germany, United States",3,"November 20, 2019",Wednesday,20,11,2019,2008,PG-13,87,0,0,"Comedies, Sports Movies",2
528,70087541,Movie,You Don't Mess with the Zohan,Dennis Dugan,1,"Adam Sandler, John Turturro, Emmanuelle Chriqui, Nick Swardson, Lainie Kazan, Ido Mosseri, Rob Schneider, Dave Matthews, Michael Buffer, Charlotte Rae",10,United States,1,"September 1, 2019",Sunday,1,9,2019,2008,UR,113,0,0,"Action & Adventure, Comedies",2
529,70089214,Movie,Jaane Tu... Ya Jaane Na,Abbas Tyrewala,1,"Imran Khan, Genelia D'souza, Manjari Fadnis, Ayaz Khan, Karan Makhija, Sugandha Garg, Nirav Mehta, Alishka Varde, Renuka Kunzru, Prateik Babbar, Ratna Pathak Shah",11,India,1,"December 8, 2017",Friday,8,12,2017,2008,TV-PG,147,0,0,"Comedies, International Movies, Music & Musicals",3
530,70090035,Movie,Jodhaa Akbar,Ashutosh Gowariker,1,"Hrithik Roshan, Aishwarya Rai Bachchan, Sonu Sood, Poonam Sinha, Suhasini Mulay, Ila Arun, Raza Murad, Kulbhushan Kharbanda, Abeer Abrar",9,India,1,"October 1, 2018",Monday,1,10,2018,2008,TV-14,214,0,0,"Action & Adventure, Dramas, International Movies",3
531,70090072,Movie,A Love Story,Maryo J. De los Reyes,1,"Maricel Soriano, Aga Muhlach, Angelica Panganiban, Dante Rivero, Chin Chin Gutierrez, Bobby Andrews, TJ Trinidad, Baron Geisler, John Arcilla, Gerald Madrid",10,Philippines,1,"March 14, 2019",Thursday,14,3,2019,2007,TV-14,117,0,0,"Dramas, International Movies, Romantic Movies",3
532,70091304,Movie,Mike Birbiglia: What I Should Have Said Was Nothing: Tales from My Secret Public Journal,,,Mike Birbiglia,1,United States,1,"November 22, 2019",Friday,22,11,2019,2008,TV-14,56,0,0,Stand-Up Comedy,1
533,70093991,Movie,Step Brothers,Adam McKay,1,"Will Ferrell, John C. Reilly, Mary Steenburgen, Richard Jenkins, Adam Scott, Kathryn Hahn, Andrea Savage, Lurie Poston, Elizabeth Yozamp, Logan Manus, Rob Riggle",11,United States,1,"November 1, 2019",Friday,1,11,2019,2008,R,98,0,0,Comedies,1
534,70095135,Movie,Knowing,Alex Proyas,1,"Nicolas Cage, Chandler Canterbury, Rose Byrne, Lara Robinson, D.G. Maloney, Nadia Townsend, Alan Hopgood, Adrienne Pickering",8,"United States, United Kingdom, Australia",3,"October 1, 2019",Tuesday,1,10,2019,2009,PG-13,121,0,0,"Sci-Fi & Fantasy, Thrillers",2
535,70095265,Movie,"Bon Cop, Bad Cop",Erik Canuel,1,"Patrick Huard, Colm Feore, Sylvain Marcel, Lucie Laurier, Pierre Lebeau, Ron Lea, Sarain Boylan, Louis-José Houde",8,Canada,1,"March 15, 2017",Wednesday,15,3,2017,2006,R,117,0,0,"Action & Adventure, Comedies, International Movies",3
536,70096752,Movie,Race,"Mastan Alibhai Burmawalla, Abbas Alibhai Burmawalla",2,"Saif Ali Khan, Akshaye Khanna, Katrina Kaif, Bipasha Basu, Anil Kapoor, Sameera Reddy",6,India,1,"October 1, 2018",Monday,1,10,2018,2008,TV-14,155,0,0,"Action & Adventure, International Movies, Music & Musicals",3
537,70098332,Movie,Traitor,Jeffrey Nachmanoff,1,"Don Cheadle, Guy Pearce, Saïd Taghmaoui, Neal McDonough, Alyy Khan, Archie Panjabi, Raad Rawi, Jeff Daniels, Lorena Gale, Simon Reynolds, Jonathan Walker, Mozhan Marnò, Tom Barnett, Scali Delpeyrat",14,United States,1,"July 1, 2018",Sunday,1,7,2018,2008,PG-13,114,0,0,"Dramas, Thrillers",2
538,70098605,Movie,Righteous Kill,Jon Avnet,1,"Robert De Niro, Al Pacino, 50 Cent, Carla Gugino, John Leguizamo, Donnie Wahlberg, Brian Dennehy, Trilby Glover",8,United States,1,"June 1, 2019",Saturday,1,6,2019,2008,R,101,0,0,"Dramas, Thrillers",2
539,70098899,Movie,Nights in Rodanthe,George C. Wolfe,1,"Richard Gere, Diane Lane, Christopher Meloni, Viola Davis, Becky Ann Baker, Scott Glenn, Linda Molloy, Pablo Schreiber, Mae Whitman, Charlie Tahan",10,"United States, Australia",2,"July 1, 2019",Monday,1,7,2019,2008,PG-13,97,0,0,"Dramas, Romantic Movies",2
540,70098902,Movie,Flash of Genius,Marc Abraham,1,"Greg Kinnear, Lauren Graham, Dermot Mulroney, Alan Alda, Bill Smitrovich, Mitch Pileggi, Daniel Roebuck, Tim Kelleher, Aaron Abrams, Chuck Shamata, Andrew Gillies",11,"Canada, United States",2,"January 16, 2017",Monday,16,1,2017,2008,PG-13,119,0,0,Dramas,1
541,70099118,Movie,Zack and Miri Make a Porno,Kevin Smith,1,"Seth Rogen, Elizabeth Banks, Craig Robinson, Jason Mewes, Jeff Anderson, Traci Lords, Katie Morgan, Ricky Mabe, Justin Long, Brandon Routh, Tyler Labine, Tom Savini, Tisha Campbell-Martin, Jennifer Schwalbach, Gerry Bednob",15,United States,1,"October 1, 2018",Monday,1,10,2018,2008,R,101,0,0,"Comedies, Independent Movies, Romantic Movies",3
542,70099119,Movie,Igor,Tony Leondis,1,"John Cusack, Steve Buscemi, Sean Hayes, Molly Shannon, Eddie Izzard, Jennifer Coolidge, Jay Leno",7,"United States, France",2,"September 1, 2019",Sunday,1,9,2019,2008,PG,87,0,0,Children & Family Movies,1
543,70099120,Movie,The Longshots,Fred Durst,1,"Ice Cube, Keke Palmer, Tasha Smith, Jill Marie Jones, Dash Mihok, Matt Craven, Glenn Plummer, Garrett Morris, Miles Chandler, Malcolm Goodwin",10,United States,1,"January 30, 2019",Wednesday,30,1,2019,2008,PG,95,0,0,"Comedies, Dramas, Sports Movies",3
544,70099610,Movie,The Duchess,Saul Dibb,1,"Keira Knightley, Ralph Fiennes, Charlotte Rampling, Dominic Cooper, Hayley Atwell, Simon McBurney, Aidan McArdle, John Shrapnel, Alistair Petrie, Patrick Godfrey",10,"United Kingdom, Italy, France, United States",4,"April 1, 2018",Sunday,1,4,2018,2008,PG-13,110,0,0,"Dramas, International Movies, Romantic Movies",3
545,70099615,Movie,Bolt,"Byron Howard, Chris Williams",2,"John Travolta, Miley Cyrus, Susie Essman, Mark Walton, Malcolm McDowell, James Lipton, Greg Germann, Diedrich Bader, Nick Swardson, J.P. Manoux, Dan Fogelman, Kari Wahlgren, Chloë Grace Moretz, Randy Savage, Ronn Moss, John DiMaggio, Daran Norris, Jeff Bennett, Brian Stepanek, Todd Cummings",20,United States,1,"July 22, 2018",Sunday,22,7,2018,2008,PG,99,0,0,"Children & Family Movies, Comedies",2
546,70099702,Movie,Shaurya: It Takes Courage to Make Right... Right,Samar Khan,1,"Rahul Bose, Javed Jaffrey, Minissha Lamba, Seema Biswas, Deepak Dobriyal, Kay Kay Menon, Amrita Rao, Rosa Catalano, Subrat Dutta, Priyesh Kaushik",10,India,1,"March 1, 2018",Thursday,1,3,2018,2008,TV-14,135,0,0,"Dramas, International Movies",2
547,70100084,Movie,Milk,Gus Van Sant,1,"Sean Penn, Emile Hirsch, Josh Brolin, Diego Luna, James Franco, Alison Pill, Victor Garber, Denis O'Hare, Joseph Cross, Stephen Spinella, Lucas Grabeel, Brandon Boyce",12,United States,1,"February 16, 2017",Thursday,16,2,2017,2008,R,128,0,0,"Dramas, Independent Movies, LGBTQ Movies",3
548,70100377,Movie,Doubt,John Patrick Shanley,1,"Meryl Streep, Philip Seymour Hoffman, Amy Adams, Viola Davis, Alice Drummond, Audrie Neenan, Susan Blommaert, Carrie Preston, Lydia Jordan, Lloyd Clay Brown",10,United States,1,"March 7, 2019",Thursday,7,3,2019,2008,PG-13,104,0,0,"Dramas, Faith & Spirituality",2
549,70100379,Movie,Yes Man,Peyton Reed,1,"Jim Carrey, Zooey Deschanel, Bradley Cooper, John Michael Higgins, Rhys Darby, Danny Masterson, Fionnula Flanagan, Terence Stamp, Sasha Alexander, Molly Sims",10,"United States, United Kingdom",2,"January 1, 2020",Wednesday,1,1,2020,2008,PG-13,104,0,0,"Comedies, Romantic Movies",2
550,70100381,Movie,Bedtime Stories,Adam Shankman,1,"Adam Sandler, Keri Russell, Guy Pearce, Russell Brand, Richard Griffiths, Jonathan Pryce, Courteney Cox, Lucy Lawless, Teresa Palmer, Aisha Tyler, Laura Ann Kesling, Jackie Sandler, Lorna Scott, Dana Min Goodman, Andrew Collins, Jonathan Loughran, Jonathan Morgan Heit, Nick Swardson, Tim Herlihy, Billy Tyler, Johntae Lipscomb, Mikey Post, Sebastian Saraceno, Bill Romanowski, Sadie Sandler, Carmen Electra, Allen Covert, Kathryn Joosten, Annalise Basso, Blake Clark, Julia Lea Wolov, Sarah G. Buxton",32,United States,1,"March 5, 2019",Tuesday,5,3,2019,2008,PG,100,0,0,"Children & Family Movies, Comedies",2
551,70100383,Movie,Revolutionary Road,Sam Mendes,1,"Leonardo DiCaprio, Kate Winslet, Kathy Bates, Michael Shannon, Kathryn Hahn, David Harbour, Dylan Baker, Richard Easton, Zoe Kazan, Jay O. Sanders, Max Casella",11,"United States, United Kingdom",2,"November 1, 2019",Friday,1,11,2019,2008,R,120,0,0,"Dramas, Romantic Movies",2
552,70100412,Movie,Tyson,James Toback,1,"Mike Tyson, Trevor Berbick",2,"United States, France",2,"March 1, 2019",Friday,1,3,2019,2008,R,90,0,0,"Documentaries, Sports Movies",2
553,70100448,Movie,Garfield's Fun Fest,"Mark A.Z. Dippé, Eondeok Han",2,"Frank Welker, Tim Conway, Gregg Berger, Wally Wingert, Audrey Wasilewski, Fred Tatasciore, Stephen Stanton, Jennifer Darling, Neil Ross, Greg Eagles",10,"United States, South Korea",2,"January 1, 2020",Wednesday,1,1,2020,2008,TV-Y7,79,0,0,"Children & Family Movies, Comedies",2
554,70100527,Movie,Sword Masters: Two Champions of Shaolin,Cheh Chang,1,"Meng Lo, Sheng Chiang, Li Wang, Siu-Ho Chin, Feng Lu, Chien Sun, Hsueh-erh Wen, Tai-Ping Yu",8,Hong Kong,1,"August 16, 2018",Thursday,16,8,2018,1980,R,101,0,0,"Action & Adventure, International Movies",2
555,70100644,Movie,Aamir,Raj Kumar Gupta,1,"Rajeev Khandelwal, Gajraj Rao, Shashanka Ghosh, Jhilmil Hazrika, Gazala Amin, Allauddin Khan",6,India,1,"November 1, 2018",Thursday,1,11,2018,2008,TV-14,95,0,0,"International Movies, Thrillers",2
556,70101039,Movie,Kismat Konnection,Aziz Mirza,1,"Shahid Kapoor, Vidya Balan, Juhi Chawla, Om Puri, Vishal Malhotra, Karanvir Bohra, Amit Varma",7,India,1,"October 1, 2018",Monday,1,10,2018,2008,TV-PG,145,0,0,"Comedies, International Movies, Music & Musicals",3
