show_id,type,title,director,director_num,cast,cast_num,country,country_num,date_added,weekday_added,day_added,month_added,year_added,release_year,rating,duration,season,serial,listed_in,listed_in_num
80023794,Movie,Marvel & ESPN Films Present: 1 of 1: Genesis,Eric Drath,1,"Manny Pacquiao, Michael Smith, Tony Hawk, Esther Howard, Alex Morgan, Danica Patrick, Russell Wilson, Carmelo Anthony, Dwight Howard, Joe Quesada, Albert Pujols, Brandi Chastain, Cal Ripken Jr.",13,,,"March 15, 2015",Sunday,15,3,2015,2014,TV-PG,77,0,0,"Documentaries, Sports Movies",2
80023876,TV Show,Pee-wee's Playhouse,,,Paul Reubens,1,United States,1,"December 18, 2014",Thursday,18,12,2014,1990,TV-PG,,5,1,"Classic & Cult TV, Kids' TV, TV Comedies",3
80024057,TV Show,How to Get Away with Murder,,,"Viola Davis, Billy Brown, Alfred Enoch, Jack Falahee, Katie Findlay, Aja Naomi King, Matt McGorry, Karla Souza, Charlie Weber, Liza Weil",10,United States,1,"March 30, 2019",Saturday,30,3,2019,2018,TV-14,,5,1,"Crime TV Shows, TV Dramas, TV Mysteries",3
80024103,TV Show,American Crime,,,"Felicity Huffman, Timothy Hutton, Elvis Nolasco, Regina King, Lili Taylor, Richard Cabral, Brent Anderson, Benito Martinez, Shane Jacobsen, W. Earl Brown, Caitlin Gerard, Penelope Ann Miller, Johnny Ortiz",13,United States,1,"May 30, 2017",Tuesday,30,5,2017,2017,TV-14,,3,1,"Crime TV Shows, TV Dramas",2
80024113,TV Show,Galavant,,,"Joshua Sasse, Timothy Omundson, Vinnie Jones, Mallory Jansen, Karen David, Luke Youngblood",6,United States,1,"September 7, 2016",Wednesday,7,9,2016,2016,TV-PG,,2,1,"TV Action & Adventure, TV Comedies",2
80024132,TV Show,Battle Creek,,,"Josh Duhamel, Dean Winters, Aubrey Dollar, Edward Fordham Jr., Kal Penn, Janet McTeer, Liza Lapira, Damon Herriman, Meredith Eaton",9,United States,1,"December 31, 2015",Thursday,31,12,2015,2015,TV-14,,1,1,"Crime TV Shows, TV Comedies, TV Dramas",3
80024232,TV Show,Madam Secretary,,,"Téa Leoni, Tim Daly, Bebe Neuwirth, Zeljko Ivanek, Erich Bergen, Patina Miller, Geoffrey Arend, Kathrine Herzer, Evan Roe, Wallis Currie-Wood",10,United States,1,"June 30, 2019",Sunday,30,6,2019,2019,TV-14,,5,1,TV Dramas,1
80025172,TV Show,Narcos,,,"Wagner Moura, Pedro Pascal, Boyd Holbrook, Damián Alcázar, Alberto Ammann, Francisco Denis, Pêpê Rapazote, Matias Varela, Michael Stahl-David, Matt Whelan, Arturo Castro, Javier Cámara, José María Yazpik, Eric Lange, Brett Cullen, Miguel Ángel Silvestre, Kerry Bishé, Paulina Gaitán, Cristina Umaña, Paulina García, Juan Sebastián Calero, Joanna Christie, Taliana Vargas, Andrea Londo, Manolo Cardona, Diego Cataño, Raúl Méndez, Bruno Bichir, Stephanie Sigman, Florencia Lozano, Juan Pablo Raba, Leynar Gomez, Konstantin Melikhov, Martina García, Maurice Compte, Mauricio Cujar, Jorge Monterrosa, Germán Jaramillo, Juan Pablo Shuk, Julián Díaz, Alejandro Buitrago, Federico Rivera",42,"United States, Colombia, Mexico",3,"September 1, 2017",Friday,1,9,2017,2017,TV-MA,,3,1,"Crime TV Shows, TV Action & Adventure, TV Dramas",3
80025273,TV Show,Inspector Gadget,,,"Ivan Sherry, Tara Strong, Martin Roach, Scott McCord, Lyon Smith, Derek McGrath",6,"Canada, United States",2,"May 18, 2018",Friday,18,5,2018,2017,TV-Y7,,4,1,"Crime TV Shows, Kids' TV, TV Comedies",3
80025384,TV Show,Unbreakable Kimmy Schmidt,,,"Ellie Kemper, Jane Krakowski, Tituss Burgess, Carol Kane",4,United States,1,"May 30, 2018",Wednesday,30,5,2018,2019,TV-14,,4,1,TV Comedies,1
80025553,TV Show,H2O: Mermaid Adventures,,,"Sonja Ball, Holly Gauthier-Frankel, Thor Bishopric, Angela Galuppo",4,"Germany, Australia",2,"July 15, 2015",Wednesday,15,7,2015,2015,TV-Y7,,2,1,Kids' TV,1
80025601,TV Show,The Get Down,,,"Justice Smith, Shameik Moore, Herizen Guardiola, Skylan Brooks, Tremaine Brown,  Jr., Yahya Abdul-Mateen II, Jimmy Smits, Giancarlo Esposito, Kevin Corrigan, Stefanee Martin, Shyrley Rodriguez, Eric Bogosian, Michel Gill, Mamoudou Athie",15,United States,1,"April 7, 2017",Friday,7,4,2017,2017,TV-MA,,2,1,TV Dramas,1
80025678,TV Show,The Crown,,,"Claire Foy, John Lithgow, Matt Smith, Vanessa Kirby, Jared Harris, Victoria Hamilton, Eileen Atkins, Jeremy Northam, Alex Jennings, Ben Miles, Pip Torrens, Will Keen, Harry Hadden-Paton, Daniel Ings, Greg Wise, Harriet Walter, Lia Williams, Matthew Goode, Anton Lesser",19,"United Kingdom, United States",2,"November 17, 2019",Sunday,17,11,2019,2019,TV-MA,,3,1,"British TV Shows, International TV Shows, TV Dramas",3
80025744,TV Show,Sense8,,,"Tuppence Middleton, Brian J. Smith, Doona Bae, Max Riemelt, Naveen Andrews, Daryl Hannah, Freema Agyeman, Terrence Mann, Adam Shapiro, Max Mauff, Alfonso Herrera, Eréndira Ibarra, Aml Ameen, Jamie Clayton, Tina Desae, Miguel Ángel Silvestre, Toby Onwumere, Joe Pantoliano",18,United States,1,"December 23, 2016",Friday,23,12,2016,2018,TV-MA,,2,1,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy",3
80025923,TV Show,El Cartel,,,"Manolo Cardona, Karen Martínez, Robinson Díaz, Diego Cadavid, Fernando Solórzano, Julian Arango, Sandra Reyes, Juan Pablo Raba, Fernando Arévalo",9,Colombia,1,"August 24, 2018",Friday,24,8,2018,2008,TV-MA,,1,1,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",3
80026032,TV Show,American Odyssey,,,"Anna Friel, Peter Facinelli, Jake Robinson, Jim True-Frost, Treat Williams, Sadie Sink, Omar Ghazaoui, Nate Mooney, Elena Kampouris, Daniella Pineda, Adewale Akinnuoye-Agbaje",11,United States,1,"April 5, 2016",Tuesday,5,4,2016,2015,TV-14,,1,1,"TV Dramas, TV Thrillers",2
80026224,TV Show,Aquarius,,,"David Duchovny, Gethin Anthony, Grey Damon, Emma Dumont, Claire Holt, Michaela McManus, Brían F. O'Byrne, David Meunier, Ambyr Childers, Tara Lynne Barr, Whitney Rose Pynn, Jason Ralph",12,United States,1,"June 16, 2017",Friday,16,6,2017,2016,TV-MA,,2,1,"Crime TV Shows, TV Dramas",2
80026506,TV Show,Love,,,"Gillian Jacobs, Paul Rust, Claudia O'Doherty",3,United States,1,"March 9, 2018",Friday,9,3,2018,2018,TV-MA,,3,1,"Romantic TV Shows, TV Comedies, TV Dramas",3
80027158,TV Show,Jane The Virgin,,,"Gina Rodriguez, Andrea Navedo, Yael Grobglas, Justin Baldoni, Ivonne Coll, Brett Dier, Jaime Camil, Anthony Mendez",8,United States,1,"August 8, 2019",Thursday,8,8,2019,2019,TV-14,,5,1,"Romantic TV Shows, TV Comedies, TV Dramas",3
80027159,TV Show,IZombie,,,"Rose McIver, Malcolm Goodwin, Rahul Kohli, Robert Buckley, David Anders, Aly Michalka",6,United States,1,"August 9, 2019",Friday,9,8,2019,2019,TV-14,,5,1,"TV Comedies, TV Dramas, TV Horror",3
80027271,TV Show,The Messengers,,,"Shantel VanSanten, Diogo Morgado, JD Pardo, Joel Courtney, Jon Fletcher, Sofia Black D'Elia, Anna Diop, Craig Frank",8,United States,1,"April 17, 2016",Sunday,17,4,2016,2015,TV-PG,,1,1,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy",3
80027373,TV Show,Oh No! It's an Alien Invasion,,,"Al Mukadam, Dan Chameroy, Seán Cullen, Stacey DePass, Barbara Mamabolo, Robert Tinkler, Ryan Cooley, Brianna Daguanno",8,Canada,1,"May 31, 2015",Sunday,31,5,2015,2014,TV-Y7-FV,,2,1,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",3
80027564,TV Show,Sam & Cat,,,"Jennette McCurdy, Ariana Grande, Cameron Ocasio, Brandon Weaver, Zoran Korach, Dre Swain, Maree Cheatham, Eduardo Drummond, Alondra Hidalgo",9,United States,1,"November 5, 2019",Tuesday,5,11,2019,2014,TV-PG,,2,1,"Kids' TV, TV Comedies",2
80027772,TV Show,The Day My Butt Went Psycho!,,,"Mac Heywood, Robert Tinkler, Bryn McAuley, Kedar Brown, Julie Lemieux, Ted Dykstra, Mark Edwards, Joe Pingue",8,"Canada, Australia",2,"June 30, 2015",Tuesday,30,6,2015,2015,TV-Y7,,2,1,"Kids' TV, TV Comedies",2
80028732,TV Show,F is for Family,,,"Bill Burr, Laura Dern, Justin Long, Debi Derryberry, Sam Rockwell",5,"United States, France, Canada",3,"November 30, 2018",Friday,30,11,2018,2018,TV-MA,,3,1,TV Comedies,1
80029102,TV Show,Lo que la vida me robó,,,"Angelique Boyer, Sebastián Rulli, Luis Roberto Guzmán, Osvaldo Benavides, Daniela Castro, Ana Bertha Espín, Gabriela Rivero, Alejandro Ávila, Alejandra García, Carlos de la Mota, Sergio Sendel, Ferdinando Valencia, Grettell Valdez, Verónica Jaspeado, Margarita Magaña, Alexis Ayala, Alejandra Procuna, Juan Carlos Barreto",18,Mexico,1,"December 31, 2017",Sunday,31,12,2017,2013,TV-14,,1,1,"Crime TV Shows, International TV Shows, Romantic TV Shows",3
80029103,TV Show,Brain Games,,,Jason Silva,1,United States,1,"March 15, 2019",Friday,15,3,2019,2016,TV-G,,3,1,"Docuseries, Science & Nature TV",2
80029145,TV Show,Girlfriends' Guide to Divorce,,,"Lisa Edelstein, Beau Garrett, Necar Zadegan, Paul Adelstein, Janeane Garofalo, Alanna Ubach",6,United States,1,"June 14, 2019",Friday,14,6,2019,2019,TV-14,,5,1,"TV Comedies, TV Dramas",2
80029708,Movie,Sour Grapes,"Jerry Rothwell, Reuben Atlas",2,,,United Kingdom,1,"November 18, 2016",Friday,18,11,2016,2016,NR,85,0,0,Documentaries,1
80030186,TV Show,The Seventies,,,,,United States,1,"September 30, 2018",Sunday,30,9,2018,2015,TV-PG,,1,1,Docuseries,1
80030346,TV Show,Club of Crows,,,"Luis Gerardo Méndez, Mariana Treviño, Stephanie Cayo, Daniel Giménez Cacho, Alosian Vivancos, Antonio de la Vega, Ianis Guerrero, Juan Pablo de Santiago, Joaquín Ferreira, Said Sandoval, Andrés Pardave, Sofía Niño de Rivera, Eileen Yañez, Gutemberg Brito, Claudia Vega, Verónica Terán, Jesús Zavala, Gustavo Ganem, Ricardo Polanco, Emilio Guerrero, Luis Rábago, Guillermo Dorantes, Richie Mestre, Sofía Sisniega, Aldo Escalante, Juan Luis Orendain, Marcela Álvarez",27,Mexico,1,"January 25, 2019",Friday,25,1,2019,2019,TV-MA,,4,1,"International TV Shows, Spanish-Language TV Shows, TV Comedies",3
80031377,TV Show,Young & Hungry,,,"Emily Osment, Kym Whitley, Rex Lee, Jonathan Sadowski, Aimee Carrero, Jesse McCartney, Ashley Tisdale",7,United States,1,"June 21, 2017",Wednesday,21,6,2017,2017,TV-14,,5,1,TV Comedies,1
80031595,TV Show,K-POP Extreme Survival,,,"Jung Eun Kim, Yu-hwan Park, Eun-ah Go, Yong Hwan Kwak, Jin Hyuk",5,South Korea,1,"December 15, 2016",Thursday,15,12,2016,2012,TV-14,,1,1,"International TV Shows, Korean TV Shows, Romantic TV Shows",3
80031666,Movie,Winter on Fire: Ukraine's Fight for Freedom,Evgeny Afineevsky,1,,,"United Kingdom, Ukraine, United States",3,"October 9, 2015",Friday,9,10,2015,2015,NR,99,0,0,"Documentaries, International Movies",2
80032178,TV Show,Hap and Leonard,,,"James Purefoy, Michael Kenneth Williams, Jimmi Simpson, Bill Sage, Christina Hendricks, Pollyanna McIntosh, Jeff Pope, Neil Sandilands, Henry G. Sanders, Enrique Murciano",10,United States,1,"March 6, 2019",Wednesday,6,3,2019,2018,TV-MA,,3,1,"Crime TV Shows, TV Dramas",2
80035467,Movie,The Seven Five,Tiller Russell,1,,,United States,1,"April 14, 2017",Friday,14,4,2017,2014,R,104,0,0,Documentaries,1
80035480,TV Show,Residue,,,"Natalia Tena, Iwan Rheon, Jamie Draven, Danny Webb, Franz Drameh, Adrian Schiller, Eleanor Matsuura, Brian Ferguson, Emilia Jones, Tom Goodman-Hill",10,United Kingdom,1,"April 8, 2015",Wednesday,8,4,2015,2015,TV-MA,,1,1,"British TV Shows, International TV Shows, TV Horror",3
80035684,TV Show,"Pablo Escobar, el patrón del mal",,,"Andrés Parra, Angie Cepeda, Cecilia Navia, Vicky Hernández, Christian Tappán, Rodolfo Silva, Tommy Vasquez, Toto Vega, Nicolás Montero, Marcela Gallego",10,Colombia,1,"June 1, 2017",Thursday,1,6,2017,2012,TV-MA,,1,1,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",3
80035685,TV Show,Los tiempos de Pablo Escobar,Alessandro Angulo,1,,,Colombia,1,"August 1, 2018",Wednesday,1,8,2018,2012,TV-MA,,1,1,"Crime TV Shows, Docuseries, International TV Shows",3
80035689,TV Show,El Cartel 2,,,"Diego Cadavid, Robinson Díaz, Patricia Manterola, Carolina Guerra, John Álex Toro, Luis Eduardo Arango, Alejandro Martínez, Juan Sebastián Aragón, Víctor Mallarino, Santiago Moure, Carlos Echavarría, John Gertz",12,Colombia,1,"August 24, 2018",Friday,24,8,2018,2010,TV-MA,,1,1,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",3
80036140,TV Show,Las muñecas de la mafia,,,"Amparo Grisales, Fernando Solórzano, Angelica Blandon, Katherine Escobar, Yuly Ferreira, Alejandra Sandoval, Andrea Gómez, Andrea Guzmán, Diego Vásquez, Julián Román, Juan Pablo Franco",11,Colombia,1,"March 15, 2019",Friday,15,3,2019,2018,TV-14,,2,1,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",3
80036165,TV Show,Schitt's Creek,,,"Eugene Levy, Catherine O'Hara, Daniel Levy, Annie Murphy, Chris Elliott, Jennifer Robertson, Emily Hampshire, Tim Rozon, Sarah Levy, Dustin Milligan",10,"Canada, United States",2,"October 10, 2019",Thursday,10,10,2019,2019,TV-14,,5,1,TV Comedies,1
80036407,TV Show,When Calls the Heart,,,"Erin Krakow, Daniel Lissing, Lori Loughlin, Martin Cummins, Chelah Horsdal, Gracyn Shinyei, Jack Wagner, Mitchell Kummen, Loretta Walsh, Erica Carroll, Darius Zaviceanu, Charlotte Hegele, Steve Bacic, Adrian Hough",14,United States,1,"December 29, 2018",Saturday,29,12,2018,2017,TV-G,,5,1,TV Dramas,1
80036412,TV Show,A.D. Kingdom and Empire,,,"Juan Pablo Di Pace, Adam Levy, Chipo Chung, Babou Ceesay, Emmett Scanlan, Will Thorp, Richard Coyle, Vincent Regan, Greta Scacchi, James Callis, Joanne Whalley, Jodhi May, Chris Brazier, Fraser Ayres, Jóhannes Haukur Jóhannesson, Ken Bones, Kenneth Collard",17,United States,1,"December 15, 2017",Friday,15,12,2017,2015,TV-14,,1,1,TV Dramas,1
80036416,TV Show,Good Witch,,,"Catherine Bell, Bailee Madison, Rhys Matthew Bond, James Denton, Catherine Disher, Anthony Lemke, Peter MacNeill, Hannah Endicott-Douglas, Noah Cappe, Kylee Evans",10,"United States, Canada",2,"July 2, 2019",Tuesday,2,7,2019,2018,TV-PG,,4,1,"TV Dramas, TV Sci-Fi & Fantasy",2
80036427,TV Show,Nature's Weirdest Events,,,Chris Packham,1,United Kingdom,1,"September 1, 2019",Sunday,1,9,2019,2015,TV-PG,,3,1,"British TV Shows, Docuseries, Science & Nature TV",3
80036662,TV Show,"Lady, la vendedora de rosas",,,"Natalia Reyes, Michelle Orozco, Majida Issa, Ernesto Benjumea, Viña Machado, Carlos Mariño, Alberto Cardeño, Fabio Restrepo, Juan Pablo Barragán, Maria Jose Vargas",10,Colombia,1,"April 1, 2018",Sunday,1,4,2018,2015,TV-14,,1,1,"International TV Shows, Spanish-Language TV Shows, TV Dramas",3
80036747,TV Show,Pororo - The Little Penguin,,,,,South Korea,1,"April 19, 2019",Friday,19,4,2019,2013,TV-Y,,2,1,"Kids' TV, Korean TV Shows",2
80036832,Movie,How to Change the World,Jerry Rothwell,1,,,"Canada, United Kingdom, Netherlands",3,"January 1, 2016",Friday,1,1,2016,2015,NR,110,0,0,"Documentaries, International Movies",2
80036981,TV Show,Happyish,,,"Steve Coogan, Kathryn Hahn, Sawyer Shipman, Bradley Whitford",4,United States,1,"July 1, 2016",Friday,1,7,2016,2015,TV-MA,,1,1,"TV Comedies, TV Dramas",2
80037129,TV Show,Ezel,,,"Kenan İmirzalıoğlu, Cansu Dere, Haluk Bilginer, Yiğit Özşener, Barış Falay, Burçin Terzioğlu, Bade İşçil, Sarp Akkaya, İpek Bilgin, Salih Kalyon, Tuncel Kurtiz, Sedef Avcı, Berrak Tüzünataç, İsmail Filiz",14,Turkey,1,"December 26, 2016",Monday,26,12,2016,2009,TV-14,,1,1,"Crime TV Shows, International TV Shows, TV Dramas",3
80037176,TV Show,Kaçak,,,"Gürkan Uygun, Mustafa Avkıran, Berk Hakman, Begüm Birgören, Özlem Yılmaz, Yağmur Tanrısevsin, İnanç Konukçu, Hasan Küçükçetin, Metin Coşkun, Selda Özer, Yağız Atakan Savaş, Burak Deniz, Cengiz Sezici, Haluk Bilginer, Tuğba Melis Türk",15,Turkey,1,"December 26, 2016",Monday,26,12,2016,2013,TV-14,,1,1,"Crime TV Shows, International TV Shows, TV Action & Adventure",3
80037278,TV Show,Marseille,,,"Gérard Depardieu, Benoît Magimel, Géraldine Pailhas, Nadia Farès, Stéphane Caillard, Jean-René Privat, Pascal Elso, Gérard Meylan",8,France,1,"February 23, 2018",Friday,23,2,2018,2018,TV-MA,,2,1,"International TV Shows, TV Dramas, TV Thrillers",3
80037484,TV Show,Kurt Seyit & Sura,,,"Kıvanç Tatlıtuğ, Farah Zeynep Abdullah, Fahriye Evcen, Ushan Çakır, Birkan Sokullu",5,Turkey,1,"December 26, 2016",Monday,26,12,2016,2014,TV-14,,1,1,"International TV Shows, Romantic TV Shows, TV Dramas",3
80038162,Movie,Hot Girls Wanted,"Jill Bauer, Ronna Gradus",2,,,United States,1,"May 29, 2015",Friday,29,5,2015,2015,NR,83,0,0,Documentaries,1
80038168,TV Show,Earth's Natural Wonders,,,Olivia Colman,1,United Kingdom,1,"March 1, 2017",Wednesday,1,3,2017,2015,TV-PG,,1,1,"British TV Shows, Docuseries, Science & Nature TV",3
80038290,Movie,Virunga: Gorillas in Peril,,,,,United States,1,"February 13, 2015",Friday,13,2,2015,2015,NR,29,0,0,Documentaries,1
80039394,TV Show,Dragons: Race to the Edge,,,"Jay Baruchel, America Ferrera, T.J. Miller, Christopher Mintz-Plasse, Andree Vermeulen, Zack Pearlman",6,United States,1,"February 16, 2018",Friday,16,2,2018,2018,TV-Y7-FV,,6,1,"Kids' TV, TV Action & Adventure",2
80039644,Movie,(T)ERROR,"Lyric R. Cabral, David Felix Sutcliffe",2,,,United States,1,"June 30, 2016",Thursday,30,6,2016,2015,NR,84,0,0,Documentaries,1
80039789,TV Show,Gargantia on the Verdurous Planet,,,"Kaito Ishikawa, Hisako Kanemoto, Ai Kayano, Kana Asumi, Shizuka Ito, Sayaka Ohara, Katsuyuki Konishi, Yuka Terasaki, Yuki Ono, Tomokazu Sugita, Ayumi Fujimura, Alan Lee, Cassandra Morris, Natalie Hoover, Janice Kawaye, Laura Post, Julie Ann Taylor, Patrick Seitz, Michelle Ruff, Marc Diraison, Matthew Mercer, Karen Strassman",22,Japan,1,"December 1, 2016",Thursday,1,12,2016,2013,,,1,1,"Anime Series, International TV Shows",2
80039813,TV Show,Wet Hot American Summer,,,"Elizabeth Banks, Lake Bell, H. Jon Benjamin, Michael Ian Black, Michael Cera, Josh Charles, Bradley Cooper, Judah Friedlander, Janeane Garofalo, Jon Hamm, Nina Hellman, Joe Lo Truglio, Ken Marino, Christopher Meloni, A.D. Miles, Marguerite Moreau, Zak Orth, Jordan Peele, David Hyde Pierce, Chris Pine, Amy Poehler, Paul Rudd, Marisa Ryan, Jason Schwartzman, Molly Shannon, Michael Showalter, John Slattery, Kevin Sussman, David Wain, Kristen Wiig",30,United States,1,"July 31, 2015",Friday,31,7,2015,2015,TV-MA,,1,1,TV Comedies,1
80040089,TV Show,Nura: Rise of the Yokai Clan: Demon Capital,,,"Jun Fukuyama, Darrel Guilbeau, Eri Kitamura, Grant George, Yui Horie, Cassandra Lee, Hiroki Yasumoto, Kyle Hebert",8,Japan,1,"December 1, 2016",Thursday,1,12,2016,2011,TV-MA,,1,1,"Anime Series, Crime TV Shows",2
80040118,TV Show,K,,,"Daisuke Namikawa, Daisuke Ono, Mikako Komatsu, Kenjiro Tsuda, Tomokazu Sugita, Yui Horie, Takahiro Sakurai, Jun Fukuyama, Yuichi Nakamura, Miyuki Sawashiro, Mamoru Miyano, Satomi Sato, Yuki Kaji, Tetsuya Kakihara, Shozo Iizuka",15,Japan,1,"December 1, 2016",Thursday,1,12,2016,2012,TV-MA,,1,1,"Anime Series, Crime TV Shows, International TV Shows",3
80040119,TV Show,Durarara!!,,,"Toshiyuki Toyonaga, Miyuki Sawashiro, Mamoru Miyano, Kana Hanazawa, Hiroshi Kamiya, Daisuke Ono, Jun Fukuyama, Yuichi Nakamura, Yuki Kaji, Ayahi Takagaki, Kazuma Horie, Sanae Kobayashi, Takaya Kuroda, Kari Wahlgren, Darrel Guilbeau, Bryce Papenbrook, Michelle Ruff, Johnny Yong Bosch, Crispin Freeman, Yuri Lowenthal, Steve Blum",21,Japan,1,"December 20, 2018",Thursday,20,12,2018,2016,TV-14,,1,1,"Anime Series, Crime TV Shows, International TV Shows",3
80040330,TV Show,Fate/stay night: Unlimited Blade Works,,,"Noriaki Sugiyama, Kana Ueda, Ayako Kawasumi, Junichi Suwabe, Noriko Shitaya, Mai Kadowaki, Masaki Terasoma, Nobutoshi Canna, Atsuko Tanaka, Shinichiro Miki, Yuu Asakawa, Miki Ito, Hiroshi Kamiya, Jouji Nakata, Tomokazu Seki",15,Japan,1,"December 20, 2018",Thursday,20,12,2018,2015,TV-MA,,2,1,"Anime Series, International TV Shows",2
80041089,TV Show,Your lie in April,,,"Natsuki Hanae, Risa Taneda, Ayane Sakura, Ryota Osaka, Saori Hayami, Yuki Kaji",6,Japan,1,"March 1, 2016",Tuesday,1,3,2016,2014,TV-PG,,1,1,"Anime Series, International TV Shows, Romantic TV Shows",3
80041601,TV Show,Lovesick,,,"Johnny Flynn, Antonia Thomas, Daniel Ings, Hannah Britland, Joshua McGuire, Richard Thomson, Jessica Ellerby",7,United Kingdom,1,"January 1, 2018",Monday,1,1,2018,2018,TV-MA,,3,1,"British TV Shows, International TV Shows, Romantic TV Shows",3
80042177,TV Show,Sammy & Co,,,,,France,1,"December 25, 2015",Friday,25,12,2015,2014,TV-G,,1,1,"Kids' TV, TV Comedies",2
80042307,TV Show,Some Assembly Required,,,"Kolton Stewart, Harrison Houde, Charlie Storwick, Sydney Scotia, Travis Turner, Ellie Harvie, Dylan Playfair",7,Canada,1,"October 16, 2015",Friday,16,10,2015,2015,TV-G,,2,1,"Kids' TV, TV Comedies",2
80042371,TV Show,The Lizzie Borden Chronicles,,,"Christina Ricci, Clea DuVall, Cole Hauser, Dylan Taylor, John Ralston, Bradley Stryker, Olivia Llewellyn, Jeff Wincott, Jessy Schram, Martha Irving, Gabrielle Trudel",11,United States,1,"February 1, 2016",Monday,1,2,2016,2015,TV-14,,1,1,"Crime TV Shows, TV Dramas, TV Thrillers",3
80043576,TV Show,AJIN: Demi-Human,,,"Mamoru Miyano, Yoshimasa Hosoya, Jun Fukuyama, Hochu Otsuka, Daisuke Hirakawa, Takahiro Sakurai, Mikako Komatsu, Hiroyuki Kinoshita, Aya Suzaki",9,Japan,1,"December 27, 2016",Tuesday,27,12,2016,2016,TV-MA,,2,1,"Anime Series, International TV Shows",2
80044093,Movie,Team Foxcatcher,Jon Greenhalgh,1,,,United States,1,"April 29, 2016",Friday,29,4,2016,2016,TV-14,91,0,0,"Documentaries, Sports Movies",2
80044562,Movie,A Murder in the Park,"Christopher S. Rech, Brandon Kimber",2,,,United States,1,"April 28, 2017",Friday,28,4,2017,2014,PG-13,91,0,0,Documentaries,1
80044908,TV Show,Mother Goose Club,,,,,United States,1,"May 19, 2017",Friday,19,5,2017,2016,TV-Y,,2,1,Kids' TV,1
80044950,TV Show,The OA,,,"Brit Marling, Jason Isaacs, Emory Cohen, Scott Wilson, Phyllis Smith, Alice Krige, Patrick Gibson, Brendan Meyer, Brandon Perea, Ian Alexander, Will Brill, Riz Ahmed, Paz Vega",13,United States,1,"March 22, 2019",Friday,22,3,2019,2019,TV-MA,,2,1,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy",3
80044965,TV Show,Puffin Rock,,,"Chris O'Dowd, Kate McCafferty, Sally McDaid, Geraldine Cole, Brian McMonagle, Darragh Gargan",6,Ireland,1,"August 17, 2016",Wednesday,17,8,2016,2016,TV-Y,,2,1,Kids' TV,1
